"CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","X","HMDB","PUBCHEM","CHEMSPIDER","KEGG","CAS","PRIMARY_ID","X.1","X.2","X.3","X.4","X.5","Standardized name"
100015873,209,57641,212681,"Xenobiotics","Drug - Neurological",5832,"NAMED","HPHUVLMMVZITSG-LURJTMIESA-N","CC[C@H](N1CCCC1=O)C(N)=O","levetiracetam","levetiracetam",NA,"hmdb:HMDB0015333","pubchem:5284583","chemspider:4447633","kegg:C07841","CAS:102767-28-2","hmdb:HMDB0015333",NA,NA,NA,NA,"","Levetiracetam"
100015876,402,57673,213167,"Xenobiotics","Drug - Antibiotic",5477,"NAMED","KDLRVYVGXIQJDK-AWPVFWJPSA-N","CCC[C@@H]1C[C@@H](C(N[C@H]([C@@H](Cl)C)[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O2)=O)N(C)C1","clindamycin","clindamycin",NA,"hmdb:HMDB0015321","pubchem:446598","chemspider:393915","kegg:DG00435,C06914,D00277","CAS:18323-44-9","hmdb:HMDB0015321",NA,NA,NA,NA,"","Clindamycin"
100015878,209,57642,212683,"Xenobiotics","Drug - Antibiotic",5506,"NAMED","VAOCPAMSLUNLGC-UHFFFAOYSA-N","Cc1n(CCO)c([N+]([O-])=O)cn1","metronidazole","metronidazole",NA,"hmdb:HMDB0015052","pubchem:4173","chemspider:4029","kegg:DG00006,C07203,D00409","CAS:73334-05-1","hmdb:HMDB0015052",NA,NA,NA,NA,"","Metronidazole"
100015879,209,57688,212773,"Xenobiotics","Drug - Antibiotic",5507,"NAMED","TYZROVQLWOKYKF-ZDUSSCGKSA-N","CC(NC[C@H]1CN(c2cc(F)c(N3CCOCC3)cc2)C(O1)=O)=O","linezolid","linezolid",NA,"hmdb:HMDB0014739","pubchem:441401","chemspider:390139","kegg:D00947,C08146","CAS:165800-03-3","hmdb:HMDB0014739",NA,NA,NA,NA,"","Linezolid"
100015882,402,57595,212143,"Lipid","Hexosylceramides (HCER)",3079,"NAMED","FXNTXJCUSRJUFN-QOSDPKFLSA-N","OCC(NC(CCCCCCCCCCCCCCCCCCC)=O)C(OC1OC(CO)C(O)C(O)C1O)/C=C/CCCCCCCCCCCCC","glycosyl ceramide (d18:1/20:0, d16:1/22:0)*","glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",NA,"","","","","","",NA,NA,NA,NA,"","HexCer 38:1;O2"
100015887,400,57682,213093,"Xenobiotics","Drug - Antibiotic",5462,"NAMED","ORFOPKXBNMVMKC-DWVKKRMSSA-N","CC(C(O)=O)(O/N=C(C(N[C@H]1[C@@H]2N(C(C([O-])=O)=C(C[n+]3ccccc3)CS2)C1=O)=O)/c4nc(N)sc4)C","ceftazidime","ceftazidime",NA,"hmdb:HMDB0014582","pubchem:5481173","chemspider:4587145","kegg:C06889,DG00571,D07654,D00921","CAS:78439-06-2","hmdb:HMDB0014582",NA,NA,NA,NA,"","Ceftazidime"
100015888,305,57653,212813,"Xenobiotics","Drug - Antibiotic",5463,"NAMED","FKENQMMABCRJMK-RITPCOANSA-N","CC1(C)[C@H](C(O)=O)N2[C@@H](CC2=O)S1(=O)=O","sulbactam","sulbactam",NA,"","pubchem:130313","chemspider:115306","kegg:D02223","CAS:68373-14-8","pubchem:130313",NA,NA,NA,NA,"","Sulbactam"
100015895,400,57693,213113,"Xenobiotics","Drug - Antibiotic",5467,"NAMED","MLYYVTUWGNIJIB-BXKDBHETSA-N","Cc1sc(SCC2=C(C(O)=O)N3[C@H](SC2)[C@H](NC(Cn4nnnc4)=O)C3=O)nn1","cefazolin","cefazolin",NA,"hmdb:HMDB0015422","pubchem:33255","chemspider:30723","kegg:D02299,C06880","CAS:27614-46-1","hmdb:HMDB0015422",NA,NA,NA,NA,"","Cefazolin"
100015962,400,57687,213101,"Amino Acid","Lysine Metabolism",138,"NAMED","CDLVFVFTRQPQFU-UHFFFAOYSA-N","C[N+](C)(C)CCCCC([O-])=O","N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",NA,"","pubchem:14274897","chemspider:34236878","","","pubchem:14274897",NA,NA,NA,NA,"","delta-Valerobetaine"
100015965,400,63152,221889,"Xenobiotics","Food Component/Plant",5090,"NAMED","WYUFTYLVLQZQNH-UHFFFAOYSA-N","CCOC1C(O)C(O)C(O)C(CO)O1","ethyl alpha-glucopyranoside","ethyl alpha-glucopyranoside",NA,"hmdb:HMDB0029968","pubchem:11127487","chemspider:378664","","CAS:34625-23-5","hmdb:HMDB0029968",NA,NA,NA,NA,"",NA
100015966,402,57635,212257,"Cofactors and Vitamins","Vitamin A Metabolism",4432,"NAMED","JKQXZKUSFCKOGQ-DKLMTRRASA-N","CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1","carotene diol (1)","carotene diol (1)",NA,"","","","","","pubchem:5362770",NA,NA,NA,NA,"","Carotene diol"
100015967,402,57636,212258,"Cofactors and Vitamins","Vitamin A Metabolism",4433,"NAMED","JKQXZKUSFCKOGQ-DKLMTRRASA-N","CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1","carotene diol (2)","carotene diol (2)",NA,"","","","","","pubchem:5362770",NA,NA,NA,NA,"","Carotene diol"
100015968,402,57637,212259,"Cofactors and Vitamins","Vitamin A Metabolism",4434,"NAMED","JKQXZKUSFCKOGQ-DKLMTRRASA-N","CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1","carotene diol (3)","carotene diol (3)",NA,"","","","","","pubchem:5362770",NA,NA,NA,NA,"","Carotene diol"
100015971,209,57699,212775,"Lipid","Corticosteroids",3327,"NAMED","INMJYSGZRBTEOR-RXCXIKFNSA-N","O[C@H]([C@]([C@]([C@]1([H])[C@@](CC2)([H])[C@@]3([H])[C@]([C@@]2([H])C[C@@H]4OC5C(O)C(O)C(O)C(C(O)=O)O5)(CC4)C)(CC3=O)C)(CC1)O)CO","cortolone glucuronide (1)","cortolone glucuronide (1)",NA,"","","","","","",NA,NA,NA,NA,"",NA
100015972,209,57707,212491,"Xenobiotics","Drug - Antibiotic",5515,"NAMED","RFHAOTPXVQNOHP-UHFFFAOYSA-N","Fc1ccc(C(Cn2ncnc2)(O)Cn3ncnc3)c(F)c1","fluconazole","fluconazole",NA,"hmdb:HMDB0014342","pubchem:3365","chemspider:3248","kegg:C07002","CAS:86386-73-4","hmdb:HMDB0014342",NA,NA,NA,NA,"","Fluconazole"
100015977,209,57781,213691,"Xenobiotics","Drug - Neurological",5815,"NAMED","LLPFTSMZBSRZDV-UHFFFAOYSA-N","OC(CC)C(CCC)C(O)=O","3-hydroxyvalproate","3-hydroxyvalproate",NA,"hmdb:HMDB0013899","pubchem:134459","chemspider:118522","kegg:C16651","CAS:58888-84-9","hmdb:HMDB0013899",NA,NA,NA,NA,"","3-Hydroxyvalproic acid"
100015980,400,61832,218513,"Xenobiotics","Drug - Neurological",5816,"NAMED","ZIWBCJXKYKOLJK-UHFFFAOYSA-N","O=C(C(CCC)CCCO)O","5-hydroxyvalproate","5-hydroxyvalproate",NA,"hmdb:HMDB0013898","pubchem:135244","chemspider:119147","kegg:C16650","CAS:53660-23-4","hmdb:HMDB0013898",NA,NA,NA,NA,"",NA
100015982,209,57788,213705,"Xenobiotics","Drug - Neurological",5827,"NAMED","QQCFBZCATDIWTH-UHFFFAOYSA-N","O=C(N)N1C2=CC(O)=CC=C2C=CC3=CC=CC=C13","3-hydroxycarbamazepine","3-hydroxycarbamazepine",NA,"hmdb:HMDB0060653","pubchem:135290","chemspider:119184","kegg:C16602","CAS:68011-67-6","hmdb:HMDB0060653",NA,NA,NA,NA,"","3-Hydroxycarbamazepine"
100015983,400,57789,213847,"Xenobiotics","Drug - Neurological",5826,"NAMED","VPZIYMMSJFWLSP-UHFFFAOYSA-N","O=C(N)N(C1=CC=CC=C1C=CC2=C3)C2=CC=C3O","2-hydroxycarbamazepine","2-hydroxycarbamazepine",NA,"hmdb:HMDB0060651","pubchem:129274","chemspider:114505","kegg:C16601","CAS:68011-66-5","hmdb:HMDB0060651",NA,NA,NA,NA,"","Norcodeine"
100015985,400,62882,220728,"Xenobiotics","Drug - Neurological",5828,"NAMED","BMPDWHIDQYTSHX-UHFFFAOYSA-N","OC1CC2=C(N(C(N)=O)C3=CC=CC=C13)C=CC=C2","10,11-dihydro-10-hydroxycarbamazepine","10,11-dihydro-10-hydroxycarbamazepine",NA,"hmdb:HMDB0060676","pubchem:114709","chemspider:102704","kegg:C07493","CAS:29331-92-8","hmdb:HMDB0060676",NA,NA,NA,NA,"",NA
100016038,400,57814,213597,"Amino Acid","Polyamine Metabolism",550,"NAMED","MQTAVJHICJWXBR-UHFFFAOYSA-N","CC(NCCCNCCCCN)=O","(N(1) + N(8))-acetylspermidine","(N(1) + N(8))-acetylspermidine",NA,"hmdb:HMDB0002189,HMDB0001276","pubchem:496,123689","","kegg:C01029,C00612","","hmdb:HMDB0002189",NA,NA,NA,NA,"","Asparagine"
100016048,209,61836,218439,"Xenobiotics","Drug - Psychoactive",5901,"NAMED","YOVRGSHRZRJTLZ-UHFFFAOYSA-N","CCCCCc1cc(OC(C)(C)C2C3C=C(C(O)=O)CC2)c3c(O)c1","THC carboxylic acid","THC carboxylic acid",NA,"","pubchem:107885","chemspider:97019","","","pubchem:107885",NA,NA,NA,NA,"","11-Nor-delta9-THC-9-carboxylic acid"
100016049,209,61848,218461,"Xenobiotics","Drug - Psychoactive",5902,"NAMED","UWXZAZRSQQLWKH-AREXMYMPSA-N","O=C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O1)C2=C[C@H](C3=C4C=C(CCCCC)C=C3O)[C@@H](C(C)(O4)C)CC2","THC carboxylic acid glucuronide","THC carboxylic acid glucuronide",NA,"","","","","","",NA,NA,NA,NA,"",NA
100016052,209,61844,218453,"Xenobiotics","Drug - Analgesics, Anesthetics",5428,"NAMED","WAEXKFONHRHFBZ-ZXDZBKESSA-N","CN1CC[C@@]23c4c5c(O[C@H]6[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O6)ccc4C[C@@H]1[C@@H]2C=C[C@H](O)[C@@H]3O5","morphine-3-glucuronide","morphine-3-glucuronide",NA,"hmdb:HMDB0041936","pubchem:5484731","chemspider:4588593","kegg:C16643","","hmdb:HMDB0041936",NA,NA,NA,NA,"","Morphine-3-glucuronide"
100016069,402,61769,218137,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1883,"NAMED","PETYOUXDCHQKTQ-QXPKXGMISA-N","CCCCCC/C=C\CCCC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O","5-dodecenoylcarnitine (C12:1)","5-dodecenoylcarnitine (C12:1)",NA,"hmdb:HMDB13326","pubchem:91825571","","","","hmdb:HMDB13326",NA,NA,NA,NA,"","CAR 12:1(5)"
100016070,400,61771,218139,"Xenobiotics","Food Component/Plant",4969,"NAMED","PAWKFSDYZWNWRA-SECBINFHSA-N","O=C(O[C@@H](C[N+](C)(C)C)CC([O-])=O)C1=CC=CO1","2-furoylcarnitine","2-furoylcarnitine",NA,"","","","","","",NA,NA,NA,NA,"",NA
100016110,209,61785,218163,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1829,"NAMED","WWJXRJJBIVSSNF-NSCUHMNNSA-N","OC(CN([H])C(/C=C/C)=O)=O","2-butenoylglycine","2-butenoylglycine",NA,"","pubchem:6303498","chemspider:4877902","","CAS:71428-89-2","pubchem:6303498",NA,NA,NA,NA,"","2-Butenoylglycine"
100019794,209,62277,219248,"Lipid","Fatty Acid, Dicarboxylate",1707,"NAMED","OZOJARPUDFLESM-UHFFFAOYSA-N","CCC(O)C1=C(C)C(C(O)=O)=C(CCC(O)=O)O1","hydroxy-CMPF*","hydroxy-CMPF*",NA,"","","","","","hmdb:HMDB0061112",NA,NA,NA,NA,"",NA
100019801,402,61840,218539,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1930,"NAMED","YBCVTTMMURGSEY-LMLDZDDJSA-N","CCCCCCCC/C=C\CCCCCC(O)CC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O","3-hydroxyoleoylcarnitine","3-hydroxyoleoylcarnitine",NA,"","pubchem:129637446","chemspider:48061587","","","pubchem:129637446",NA,NA,NA,NA,"","CAR 18:1(9Z);3OH"
100019831,209,62733,220257,"Peptide","Acetylated Peptides",1188,"NAMED","LZJXOHRONRTVRW-JTQLQIEISA-N","OC1=CC(CC(N[C@H](C(O)=O)CCC(N)=O)=O)=CC=C1","3-hydroxyphenylacetoylglutamine","3-hydroxyphenylacetoylglutamine",NA,"","","chemspider:38532062","","","",NA,NA,NA,NA,"",NA
100019884,209,61798,218189,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1812,"NAMED","AAPHATPOQGNLOZ-SNAWJCMRSA-N","CCC/C=C/C(NCC(O)=O)=O","trans-2-hexenoylglycine","trans-2-hexenoylglycine",NA,"","","chemspider:25033670","","","",NA,NA,NA,NA,"",NA
100019892,209,61700,218003,"Lipid","Fatty Acid, Monohydroxy",1974,"NAMED","CPLYLXYEVLGWFJ-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCCC(O)C(O)=O","2-hydroxyarachidate*","2-hydroxyarachidate*",NA,"","pubchem:5225199","chemspider:4395406","","","pubchem:5225199",NA,NA,NA,NA,"","2-Hydroxyeicosanoic acid"
100019957,209,61822,218242,"Lipid","Endocannabinoid",2198,"NAMED","CLHUCXCVFSEJRR-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCC(NC(C(O)=O)CO)=O","N-stearoylserine*","N-stearoylserine*",NA,"","","chemspider:15545488","","","",NA,NA,NA,NA,"","NA-Ser 18:0"
100019968,305,61858,218556,"Carbohydrate","Pentose Metabolism",1290,"NAMED","QXKAIJAYHKCRRA-PZGQECOJSA-N","OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O","lyxonate","lyxonate",NA,"hmdb:HMDB0060255","","","","","hmdb:HMDB0060255",NA,NA,NA,NA,"","D-Lyxonic acid"
100019972,209,61864,218581,"Lipid","Fatty Acid, Dicarboxylate",1689,"NAMED","OHCMUMNQAHNIEP-HNQUOIGGSA-N","OC(CCC/C=C/CCCCCC(O)=O)=O","dodecenedioate (C12:1-DC)*","dodecenedioate (C12:1-DC)*",NA,"hmdb:HMDB0000933","pubchem:5283028","","","","hmdb:HMDB0000933",NA,NA,NA,NA,"","Traumatic acid"
100019974,209,61859,218576,"Lipid","Fatty Acid, Dicarboxylate",1681,"NAMED","OXWGEHDANKVJJJ-OWOJBTEDSA-N","O=C(O)CC/C=C/CCCC(O)=O","nonenedioate (C9:1-DC)*","nonenedioate (C9:1-DC)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100019975,209,61862,218579,"Lipid","Fatty Acid, Dicarboxylate",1697,"NAMED","IWTMSCUHCJHPPR-ACCUITESSA-N","O=C(O)CCCCCCCCCCCC/C=C/C(O)=O","hexadecenedioate (C16:1-DC)*","hexadecenedioate (C16:1-DC)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100019978,209,61861,218578,"Lipid","Fatty Acid, Dicarboxylate",1700,"NAMED","YDPSQMGOAILWPE-FYWRMAATSA-N","O=C(O)CCCCCCCCCCCCCC/C=C/C(O)=O","octadecenedioate (C18:1-DC)","octadecenedioate (C18:1-DC)",NA,"","pubchem:9543674","","","","pubchem:9543674",NA,NA,NA,NA,"","Octadecenedioic acid"
100019981,305,61866,218583,"Lipid","Fatty Acid, Dicarboxylate",1675,"NAMED","OXQWBLJQOBXJPM-DUXPYHPUSA-N","OC(CCC/C=C/C(O)=O)=O","heptenedioate (C7:1-DC)*","heptenedioate (C7:1-DC)*",NA,"","","","","","hmdb:HMDB0000857",NA,NA,NA,NA,"","Heptenedioic acid"
100019982,209,61860,218580,"Lipid","Fatty Acid, Dicarboxylate",1701,"NAMED","ZKQNWTGXRAIVGG-PXELCPQFSA-N","O=C(O)CCCCCCCCCCCC/C=C/C=C/C(O)=O","octadecadienedioate (C18:2-DC)*","octadecadienedioate (C18:2-DC)*",NA,"","","","","","",NA,NA,NA,NA,"","Octadecanedioic acid"
100019984,209,61874,218624,"Partially Characterized Molecules","Partially Characterized Molecules",6390,"NAMED","","","glucuronide of C12H22O4 (1)*","glucuronide of C12H22O4 (1)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100019985,209,61875,218625,"Partially Characterized Molecules","Partially Characterized Molecules",6391,"NAMED","","","glucuronide of C12H22O4 (2)*","glucuronide of C12H22O4 (2)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100019986,209,61876,218626,"Partially Characterized Molecules","Partially Characterized Molecules",6395,"NAMED","","","glucuronide of C14H26O4 (1)*","glucuronide of C14H26O4 (1)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100019990,209,61881,218632,"Partially Characterized Molecules","Partially Characterized Molecules",6372,"NAMED","","","glucuronide of C10H18O2 (1)*","glucuronide of C10H18O2 (1)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020004,209,61871,218621,"Lipid","Fatty Acid, Dicarboxylate",1708,"NAMED","RIJDKRLRDVBUHJ-UHFFFAOYSA-N","OC(C1=C(CCC(O)=O)OC(CCCCC)=C1C)=O","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**",NA,"hmdb:HMDB0061643","pubchem:194501","chemspider:168762","","","hmdb:HMDB0061643",NA,NA,NA,NA,"","3-Carboxy-4-methyl-5-pentyl-2-furanpropanoic acid"
100020005,209,61872,218622,"Xenobiotics","Chemical",6173,"NAMED","SBYDEYGHJXSIDV-UHFFFAOYSA-N","CC1=C(OS(=O)(O)=O)C=CC2=CC=CC=C21","methylnaphthyl sulfate (1)*","methylnaphthyl sulfate (1)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020006,209,61873,218623,"Xenobiotics","Chemical",6174,"NAMED","SBYDEYGHJXSIDV-UHFFFAOYSA-N","CC1=C(OS(=O)(O)=O)C=CC2=CC=CC=C21","methylnaphthyl sulfate (2)*","methylnaphthyl sulfate (2)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020009,209,61877,218627,"Partially Characterized Molecules","Partially Characterized Molecules",6396,"NAMED","","","glucuronide of C14H26O4 (2)*","glucuronide of C14H26O4 (2)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020014,209,61887,218638,"Partially Characterized Molecules","Partially Characterized Molecules",6378,"NAMED","","","glucuronide of C10H18O2 (7)*","glucuronide of C10H18O2 (7)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020015,209,61888,218639,"Partially Characterized Molecules","Partially Characterized Molecules",6379,"NAMED","","","glucuronide of C10H18O2 (8)*","glucuronide of C10H18O2 (8)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020203,400,62062,218866,"Xenobiotics","Food Component/Plant",5065,"NAMED","DJMIFDZBCUUQJN-NTSWFWBYSA-N","O[C@@H]1[C@H](C([O-])=O)[N+](C)(C)CC1","3-hydroxystachydrine*","3-hydroxystachydrine*",NA,"","pubchem:46173781","chemspider:391002","kegg:C10151","","pubchem:46173781",NA,NA,NA,NA,"","3-Hydroxystachydrine"
100020204,209,62059,218862,"Lipid","Fatty Acid, Amino",1757,"NAMED","JJGNMSOJTSABGA-UHFFFAOYSA-N","OC(C(CCCCCC)N([H])C(C)=O)=O","N-acetyl-2-aminooctanoate*","N-acetyl-2-aminooctanoate*",NA,"hmdb:HMDB0059745","pubchem:95555","chemspider:86248","","","hmdb:HMDB0059745",NA,NA,NA,NA,"","N-Acetyl-2-aminooctanoic acid"
100020205,400,62060,218876,"Amino Acid","Alanine and Aspartate Metabolism",43,"NAMED","ZBYVTTSIVDYQSO-REOHCLBHSA-N","O=C(O)[C@@H](N)CC(NO)=O","hydroxyasparagine**","hydroxyasparagine**",NA,"hmdb:HMDB32332","pubchem:15991574","chemspider:88149","kegg:C20631","","hmdb:HMDB32332",NA,NA,NA,NA,"","Hydroxyasparagine"
100020207,209,62061,218865,"Xenobiotics","Food Component/Plant",4875,"NAMED","DKEIWIJUHWVGRC-UHFFFAOYSA-N","O=C1C(C(O)=C2)=C(C=C2OS(=O)(O)=O)OC=C1C(C=C3)=CC=C3O","genistein sulfate*","genistein sulfate*",NA,"","","","","","",NA,NA,NA,NA,"","Genistein sulfate"
100020208,209,62071,218880,"Xenobiotics","Chemical",6242,"NAMED","SNGREZUHAYWORS-UHFFFAOYSA-N","OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=O","perfluorooctanoate (PFOA)","perfluorooctanoate (PFOA)",NA,"hmdb:HMDB0059587","pubchem:9554","chemspider:9180","","","hmdb:HMDB0059587",NA,NA,NA,NA,"","Perfluorooctanoic acid"
100020211,400,62064,218870,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1832,"NAMED","VMIWHQCIHIUYCS-UHFFFAOYSA-N","O=C(CC(O)C)NCC(O)=O","3-hydroxybutyroylglycine**","3-hydroxybutyroylglycine**",NA,"","","","","","",NA,NA,NA,NA,"","3-hydroxybutyroylglycine"
100020212,305,62067,218874,"Xenobiotics","Drug - Analgesics, Anesthetics",5399,"NAMED","FLVLKWAQHDRIPH-UHFFFAOYSA-N","CC(C(OC1OC(C(O)=O)C(O)C(O)C1O)=O)C2=CC=C(CC(C)C(O)=O)C=C2","carboxyibuprofen glucuronide*","carboxyibuprofen glucuronide*",NA,"hmdb:HMDB60564","pubchem:135390721","","","","hmdb:HMDB60564",NA,NA,NA,NA,"","Carboxyibuprofen glucuronide"
100020214,209,62066,218872,"Lipid","Primary Bile Acid Metabolism",3470,"NAMED","ZQYUKJFJPJDMMR-PRRFOZOMSA-N","CC(C1CCC2C3[C@H]([C@H]([C@@]4(C[C@@H](CC[C@@]4(C3CC[C@]12C)C)O)[H])O)O)CCC(NCC(O)=O)=O","glyco-beta-muricholate**","glyco-beta-muricholate**",NA,"","","","","","",NA,NA,NA,NA,"","Gly-betaMCA"
100020215,400,62068,218877,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",512,"NAMED","FMIPNAUMSPFTHK-UHFFFAOYSA-N","OC1CN(C)C(C(O)=O)C1","N-methylhydroxyproline**","N-methylhydroxyproline**",NA,"","pubchem:9860390","","","","pubchem:9860390",NA,NA,NA,NA,"","N-Methyl-4-hydroxyproline"
100020217,400,62947,220818,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",519,"NAMED","KXONJPJIFNGMCN-UHFFFAOYSA-N","O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O","N,N,N-trimethyl-alanylproline betaine (TMAP)","N,N,N-trimethyl-alanylproline betaine (TMAP)",NA,"hmdb:HMDB0240365","","","","","hmdb:HMDB0240365",NA,NA,NA,NA,"","N,N,N-Trimethyl-alanylproline betaine"
100020219,400,62863,220648,"Xenobiotics","Food Component/Plant",4786,"NAMED","OLNJUISKUQQNIM-UHFFFAOYSA-N","O=CC1=CNC2=CC=CC=C12","3-formylindole","3-formylindole",NA,"hmdb:HMDB29737","pubchem:10256","chemspider:9838","kegg:C08493","CAS:487-89-8","hmdb:HMDB29737",NA,NA,NA,NA,"","1H-Indole-3-carboxaldehyde"
100020241,400,62104,218950,"Peptide","Gamma-glutamyl Amino Acid",649,"NAMED","SCTJBDDLOROJJM-UHFFFAOYSA-N","NC(C(O)=O)CCC(NC(CCCNC(N)=O)C(O)=O)=O","gamma-glutamylcitrulline*","gamma-glutamylcitrulline*",NA,"","","","","","",NA,NA,NA,NA,"","gamma-Glutamylcitrulline"
100020243,209,62106,218952,"Xenobiotics","Drug - Antibiotic",5494,"NAMED","GXPIUNZCALHVBA-UHFFFAOYSA-N","O=S(C1=CC=C(C=C1)NC(C)=O)(NC2=NOC(C)=C2)=O","N4-acetylsulfamethoxazole*","N4-acetylsulfamethoxazole*",NA,"hmdb:HMDB0013854","pubchem:65280","chemspider:58771","kegg:D01601,C13061","","hmdb:HMDB0013854",NA,NA,NA,NA,"","N-Acetylsulfamethoxazole"
100020244,209,62107,218953,"Xenobiotics","Drug - Antibiotic",5495,"NAMED","YKWZTWOYFWCVKH-UHFFFAOYSA-N","O=S(C1=CC=C(NC(C)=O)C=C1)(NC2=NOC(CO)=C2)=O","N4-acetyl-5-hydroxysulfamethoxazole*","N4-acetyl-5-hydroxysulfamethoxazole*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020245,209,62108,218955,"Xenobiotics","Food Component/Plant",5196,"NAMED","KOTTWDFKZULRPN-OWOJBTEDSA-N","OC1=CC(O)=CC(/C=C/C2=CC=C(OS(=O)(O)=O)C=C2)=C1","resveratrol sulfate (1)*","resveratrol sulfate (1)*",NA,"","pubchem:25113755","","","","pubchem:25113755",NA,NA,NA,NA,"","Resveratrol sulfate"
100020246,209,62109,218956,"Xenobiotics","Food Component/Plant",5197,"NAMED","KOTTWDFKZULRPN-OWOJBTEDSA-N","OC1=CC(O)=CC(/C=C/C2=CC=C(OS(=O)(O)=O)C=C2)=C1","resveratrol sulfate (2)*","resveratrol sulfate (2)*",NA,"","pubchem:25113755","","","","pubchem:25113755",NA,NA,NA,NA,"","Resveratrol sulfate"
100020247,209,62110,218957,"Xenobiotics","Food Component/Plant",5194,"NAMED","DHYDAGFKCXRMSL-OWOJBTEDSA-N","OC1=CC(OS(=O)(O)=O)=CC(/C=C/C2=CC=C(OS(=O)(O)=O)C=C2)=C1","resveratrol disulfate (1)*","resveratrol disulfate (1)*",NA,"","","","","","",NA,NA,NA,NA,"","Resveratrol disulfate"
100020248,209,62111,218958,"Xenobiotics","Food Component/Plant",5195,"NAMED","DHYDAGFKCXRMSL-OWOJBTEDSA-N","OC1=CC(OS(=O)(O)=O)=CC(/C=C/C2=CC=C(OS(=O)(O)=O)C=C2)=C1","resveratrol disulfate (2)*","resveratrol disulfate (2)*",NA,"","","","","","",NA,NA,NA,NA,"","Resveratrol disulfate"
100020249,209,62112,218959,"Xenobiotics","Food Component/Plant",5199,"NAMED","CDEBVTGYVFHDMA-OWOJBTEDSA-N","OC1=CC(O)=CC(/C=C/C2=CC=C(OC3OC(C(O)=O)C(O)C(O)C3O)C=C2)=C1","resveratrol glucuronide (1)*","resveratrol glucuronide (1)*",NA,"","","","","","",NA,NA,NA,NA,"","Resveratrol glucuronide"
100020250,209,62113,218960,"Xenobiotics","Food Component/Plant",5198,"NAMED","CDEBVTGYVFHDMA-OWOJBTEDSA-N","OC1=CC(O)=CC(/C=C/C2=CC=C(OC3OC(C(O)=O)C(O)C(O)C3O)C=C2)=C1","resveratrol glucuronide (2)*","resveratrol glucuronide (2)*",NA,"","","","","","",NA,NA,NA,NA,"","Resveratrol glucuronide"
100020253,209,62145,219037,"Partially Characterized Molecules","Partially Characterized Molecules",6418,"NAMED","","","glycine conjugate of C10H12O2*","glycine conjugate of C10H12O2*",NA,"","","","","","",NA,NA,NA,NA,"",NA
100020254,209,62146,219038,"Partially Characterized Molecules","Partially Characterized Molecules",6419,"NAMED","","","glycine conjugate of C10H14O2 (1)*","glycine conjugate of C10H14O2 (1)*",NA,"","","","","","",NA,NA,NA,NA,"",NA
